4317
20.294,-6.935,1.714,-53.385,-1.182,88.964
20.294,-6.935,1.714,-53.385,-1.182,88.964
20.294,-6.935,1.714,-53.385,-1.182,88.964
20.298,-6.935,1.714,-53.381,-1.189,88.964
20.298,-6.935,1.714,-53.39,-1.203,88.957
20.298,-6.935,1.714,-53.39,-1.203,88.957
20.298,-6.935,1.718,-53.39,-1.203,88.964
8.881,-8.398,-6.192,164.061,40.25,57.79
8.881,-8.398,-6.192,164.061,40.25,57.79
8.881,-8.398,-6.188,164.055,40.24,57.853
8.881,-8.398,-6.188,164.016,40.277,57.828
8.881,-8.398,-6.188,164.016,40.277,57.828
8.881,-8.398,-6.188,164.007,40.277,57.816
8.881,-8.394,-6.192,163.923,40.378,57.734
8.886,-8.385,-6.205,163.814,40.507,57.64
8.895,-8.372,-6.218,163.784,40.562,57.59
8.895,-8.372,-6.223,163.793,40.562,57.618
8.895,-8.367,-6.223,163.802,40.562,57.689
8.895,-8.367,-6.218,163.841,40.516,57.949
8.895,-8.367,-6.218,163.841,40.516,57.949
8.899,-8.363,-6.218,163.883,40.47,58.114
8.903,-8.354,-6.218,163.867,40.415,58.217
8.908,-8.354,-6.218,163.785,40.396,58.305
8.912,-8.345,-6.223,163.729,40.396,58.338
8.921,-8.332,-6.227,163.684,40.424,58.39
8.921,-8.332,-6.227,163.684,40.424,58.39
8.921,-8.332,-6.227,163.661,40.433,58.406
8.93,-8.323,-6.227,163.62,40.451,58.437
8.943,-8.314,-6.227,163.536,40.433,58.455
8.947,-8.31,-6.223,163.445,40.415,58.477
8.952,-8.31,-6.223,163.333,40.369,58.493
8.952,-8.306,-6.218,163.272,40.341,58.495
8.952,-8.306,-6.218,163.263,40.341,58.487
8.956,-8.297,-6.218,163.164,40.314,58.496
8.956,-8.297,-6.218,163.143,40.314,58.517
8.956,-8.297,-6.218,163.123,40.332,58.558
8.956,-8.301,-6.218,163.092,40.341,58.602
8.952,-8.301,-6.223,163.089,40.341,58.622
8.952,-8.306,-6.223,163.089,40.35,58.655
8.947,-8.31,-6.223,163.106,40.35,58.696
8.947,-8.314,-6.223,163.127,40.35,58.742
8.943,-8.319,-6.227,163.161,40.332,58.805
8.943,-8.323,-6.223,163.172,40.323,58.843
8.943,-8.328,-6.223,163.184,40.314,58.888
8.943,-8.332,-6.223,163.203,40.277,58.989
8.943,-8.332,-6.227,163.231,40.213,59.134
8.943,-8.332,-6.227,163.245,40.185,59.189
8.943,-8.336,-6.227,163.247,40.176,59.222
8.943,-8.336,-6.223,163.267,40.176,59.267
8.943,-8.336,-6.223,163.288,40.167,59.313
8.943,-8.341,-6.218,163.31,40.158,59.35
8.943,-8.341,-6.218,163.324,40.131,59.405
8.943,-8.35,-6.214,163.34,40.076,59.527
8.934,-8.358,-6.209,163.344,39.984,59.705
8.925,-8.376,-6.196,163.372,39.866,59.948
8.93,-8.38,-6.192,163.391,39.829,60.014
8.93,-8.38,-6.192,163.391,39.829,60.014
8.93,-8.385,-6.188,163.391,39.829,60.019
8.93,-8.385,-6.188,163.394,39.829,60.019
8.93,-8.389,-6.192,163.394,39.82,60.031
8.93,-8.394,-6.192,163.385,39.82,60.044
8.925,-8.398,-6.192,163.391,39.829,60.072
8.925,-8.402,-6.192,163.389,39.848,60.096
8.925,-8.402,-6.192,163.389,39.848,60.104
